time,state,patch1,patch2,patch3,patch4,patch5,patch6,patch7,patch8,patch9,patch10,patch11,patch12,patch13,patch14,patch15,patch16,patch17,patch18,patch19,patch20,patch21,patch22,patch23,patch24,patch25,patch26,patch27,patch28,patch29,patch30,patch31,patch32,patch33,patch34,patch35,patch36,patch37,patch38,patch39,patch40,patch41,patch42,patch43,patch44,patch45,patch46,patch47,patch48,patch49,patch50,patch51,patch52,patch53,patch54,patch55,patch56,patch57,patch58,patch59,patch60,patch61,patch62,patch63,patch64,patch65,patch66,patch67,patch68,patch69,patch70,patch71,patch72,patch73,patch74,patch75,patch76,patch77,patch78,patch79,patch80,patch81,patch82,patch83,patch84,patch85,patch86,patch87,patch88,patch89,patch90,patch91,patch92,patch93,patch94,patch95,patch96,patch97,patch98,patch99,patch100,patch101,patch102,patch103,patch104,patch105,patch106,patch107,patch108,patch109,patch110,patch111,patch112,patch113,patch114,patch115,patch116,patch117,patch118,patch119,patch120,patch121,patch122,patch123,patch124,patch125,patch126,patch127,patch128,patch129,patch130,patch131,patch132,patch133,patch134,patch135,patch136,patch137,patch138,patch139,patch140,patch141,patch142,patch143,patch144,patch145,patch146,patch147,patch148,patch149,patch150,patch151,patch152,patch153,patch154,patch155,patch156,patch157,patch158,patch159,patch160,patch161,patch162,patch163,patch164,patch165,patch166,patch167,patch168,patch169,patch170,patch171,patch172,patch173,patch174,patch175,patch176,patch177,patch178,patch179,patch180,patch181,patch182,patch183,patch184,patch185,patch186,patch187,patch188,patch189,patch190,patch191,patch192,patch193,patch194,patch195,patch196,patch197,patch198,patch199,patch200,patch201,patch202,patch203,patch204,patch205,patch206,patch207,patch208,patch209,patch210,patch211,patch212,patch213,patch214,patch215,patch216,patch217,patch218,patch219,patch220,patch221,patch222,patch223,patch224,patch225,patch226,patch227,patch228,patch229,patch230,patch231,patch232,patch233,patch234,patch235,patch236,patch237,patch238,patch239,patch240,patch241,patch242
3,Y,0.043628,0.651403,2.95987,2.63058,5.34303,0.83646,1.67646,28.1157,33.7769,0.144108,1.01407,5.80533,2.80541,2.77995,0.0979848,22.0235,62.2676,106.583,126.726,13.5899,18.8825,54.7579,1.00453,3.9745,0.268167,6.52315,2.37827,6.11114,5.35013,32.4793,131.023,72.9471,168.499,169.272,65.8126,65.8796,7.7002,1.79545,0.0625685,28.0824,12.7912,0.959375,0.226399,1.25726,42.5998,9.51148,107.398,100.14,156.553,14.0086,8.66778,48.3316,1.36249,0.0526029,0.774659,0.0140644,1.48888,8.7018,42.0197,10.8068,1.12285,3.72209,43.1114,30.3294,42.9094,107.356,21.955,2.74537,1.06055,7.54394,0,0,11.6662,0.800461,109.854,3.42952,9.49892,4.7563,5.08167,0.860172,9.35485,14.1861,14.6452,20.0763,73.1653,9.74571,9.25385,3.31962,2.52879,10.9851,0.0574378,28.9539,0.871204,26.4014,0.677345,0.473663,0.0239632,2.94965,0.0229577,0.0396965,0.19809,2.52357,0.0249559,0.956969,1.89426,1.10408,0.135246,0.612078,0.000330799,6.00019,0.285107,0.931513,1.94677,1.16518,0.0029597,0.00826982,3.67978,8.46025,0.333051,0.0872614,3.08152,3.86602,1.57302,0.0277243,0.149468,0.161785,0.751411,4.89747,0.0184705,0.350934,1.05596,0.313432,1.08362,0.602033,0.904217,0.0300102,0,0.34757,0.380699,0.0626424,2.976,0.49272,2.84695,0.939247,0.320158,1.71408,0.80987,0.66337,0.422249,1.55864,0.645224,0.570719,0.267519,0.117847,1.78239,2.55195,0.143795,0.436112,0.333899,0.0737573,0,0.106066,0.522897,0.0351743,1.00592,3.35578,0.174283,0.0564268,0.250004,0.0151618,0.0412539,1.10517,0.229644,0.0923387,3.89489,0.309238,0.308729,1.63121,4.92137,69.7427,4.34451,0.246573,0.417688,0.24746,0.135427,0.0323615,1.91902,0.982605,23.6888,0.0406001,0.320251,0.211862,1.16016,0.580264,0.0932008,0.0346331,0.0787441,0.104003,0,0.00708063,0.125907,0.84421,0.00405669,0.189712,0.956311,0.12498,0.0278208,0,1.0989,5.48609,1.30977,0.0500823,3.28726,0.578453,0,0,0,0,2.31169,0.625569,0.0218726,0.833977,6.34538,0.44492,0.127291,0.468291,0.704039,3.17541,6.52925,0.0131699,0.0130113,0.0565474,0.378944,0,3.61297,0.920337,7.35498,0.497921,0.318579,0.411313,0.465446,0
3,Z,0.0208671,0.203302,1.00036,0.858118,1.69493,0.239027,0.492531,8.66745,10.4331,0.0440877,0.31785,1.65831,0.871243,0.827313,0.0333547,6.90954,19.7908,33.4848,40.3018,4.01796,6.16043,17.6656,0.301018,1.33687,0.0776569,2.04471,0.707788,1.81629,1.72292,10.2583,40.7535,22.8334,53.2414,53.6874,21.6514,20.951,2.61174,0.530322,0.0299263,8.61495,3.9184,0.320325,0.0762845,0.447671,13.1449,2.9971,33.5981,31.6203,48.8606,4.41137,2.82106,15.3525,0.421618,0.0251598,0.271809,0.00672696,0.514272,2.7729,13.1111,3.51774,0.301447,1.25976,13.745,9.38385,13.2977,32.7607,7.08428,0.853303,0.30634,2.40629,0,0,3.75527,0.261095,34.1116,0.955296,2.84091,1.53991,1.51126,0.263215,2.99703,4.4696,4.61505,6.27792,22.9419,3.12851,2.78139,1.01828,0.75312,3.29601,0.0274723,9.43455,0.301098,8.2172,0.200347,0.16968,0.0114615,0.987702,0.0109806,0.00265073,0.0598061,0.815144,0.0119363,0.328416,0.614594,0.35859,0.054458,0.169323,6.97743e-05,1.85481,0.100479,0.239138,0.640541,0.310049,0.00141562,0.00395543,1.14806,2.64111,0.100438,0.0279544,0.986466,1.23793,0.514912,0.0132604,0.056228,0.0478494,0.229019,1.54432,0.00521543,0.102008,0.341502,0.131316,0.262195,0.156977,0.28124,0.0117566,0,0.125397,0.0976233,0.014494,0.929348,0.151734,0.884631,0.26224,0.109724,0.561716,0.298148,0.166347,0.144406,0.537101,0.277858,0.229082,0.0724721,0.0270033,0.550777,0.737307,0.05186,0.167076,0.0917209,0.0215284,0,0.0226207,0.173453,0.0168238,0.333694,1.0509,0.0622604,0.0269888,0.0570072,0.00725185,0.0197316,0.369315,0.109838,0.0441653,1.14287,0.0696944,0.115212,0.495186,1.4976,21.6835,1.5574,0.0810716,0.125053,0.0621768,0.0420428,0.0154784,0.577452,0.297188,7.44948,0.0105074,0.106431,0.0655257,0.388733,0.181276,0.0445777,0.0165649,0.0216395,0.0221937,0,0.00338665,0.0348157,0.25909,0.0019403,0.0411358,0.28923,0.0480796,0.0133066,0,0.318182,1.75926,0.456221,0.0239542,1.01411,0.218918,0,0,0,0,0.651718,0.21858,0.0104616,0.296293,2.24105,0.117822,0.045813,0.128885,0.254607,1.01769,2.11412,0.0062991,0.00386046,0.0227973,0.103547,0,1.18829,0.221392,2.40261,0.152353,0.0826322,0.134006,0.142143,0
4,M,0.589547,10.7785,19.8076,31.5447,79.2679,10.6299,77.0192,659.971,678.517,5.62079,18.3824,90.2846,69.0878,86.6187,9.24951,584.924,1891.53,2638.61,2511.44,179.43,328.873,724.541,20.9119,48.6437,1.74978,149.076,33.3587,125.822,66.1377,562.46,2676.67,2675.06,3919.59,3566.92,1594.7,1192.78,157.089,31.9971,1.97639,285.736,131.873,14.0403,4.98991,39.0711,515.477,156.96,2012.24,2748.18,3753.33,647.33,401.539,1262.05,76.831,3.41969,30.7111,1.55827,8.89966,85.7897,402.153,152.354,21.7784,83.6713,950.642,961.324,1061.86,1584.94,823.856,117.342,18.4943,266.967,0,0,495.793,49.8428,963.209,33.8787,98.7778,90.4611,128.678,17.7375,185.453,492.386,297.061,493.622,1124.28,222.921,337.537,142.873,27.8745,131.636,0.642864,458.458,10.5527,321.45,10.4168,14.1071,1.63507,63.42,4.38437,0.396206,6.17745,23.1233,0.237977,11.0944,28.6179,13.5207,8.89045,25.6049,0.016631,499.572,18.5316,17.2145,18.5432,8.91391,0.231233,0.54104,26.7254,60.7601,10.8304,5.84501,64.5263,46.9698,16.0323,1.13266,4.54833,17.2185,6.13446,29.0362,5.30431,7.09063,21.5726,20.7734,29.2694,16.7273,57.1803,7.52312,0,40.0058,4.60949,3.76744,98.2961,8.42244,60.2944,47.1393,16.3481,41.1668,11.3683,11.791,3.82169,11.003,33.1033,3.17331,1.46505,8.73486,30.2917,35.4276,5.89176,26.3985,14.8539,4.11222,0,1.94216,18.1657,0.457442,16.8672,80.2753,7.1952,1.74602,3.78548,1.56261,0.850337,29.8575,4.11019,1.00248,71.1553,8.12304,19.7312,41.0532,196.865,652.906,24.9616,5.87723,10.4285,9.44114,10.6985,3.39979,26.7012,48.8829,219.477,1.68314,9.12964,7.56728,54.5219,22.4466,3.33781,1.24061,0.610509,2.10614,0,0.242689,1.85407,21.6714,1.00138,2.19059,21.5629,5.98665,1.80533,0,15.2667,55.9982,24.0548,1.1179,54.5759,9.06039,0,0,0,0,30.1391,26.0123,1.07003,16.3718,94.8151,12.7748,1.49723,5.33291,11.9788,47.2937,106.742,0.191786,0.317248,0.832576,7.85226,0,74.8836,11.6672,72.4125,7.3898,4.43593,4.99274,9.05997,3397.66
4,Y,0.0392652,0.64667,2.86683,2.66294,5.34678,0.838534,1.70401,28.1926,33.788,0.146804,1.02322,5.88529,2.79786,2.80255,0.0996257,22.0296,62.0281,106.52,126.33,13.6565,18.7287,54.5155,1.01132,3.92982,0.264259,6.54953,2.37208,6.12024,5.31446,32.3529,131.115,72.924,168.206,168.776,65.1834,65.4939,7.59171,1.80233,0.0563117,28.0937,12.8563,0.952381,0.219912,1.21729,42.7055,9.52286,107.32,100.044,156.769,14.0012,8.60292,48.1715,1.36542,0.0473426,0.755077,0.012658,1.43797,8.71566,41.9961,10.733,1.16243,3.68103,42.9253,30.3291,42.9717,107.769,21.8731,2.75199,1.0572,7.50365,0,0,11.5879,0.799361,109.833,3.46447,9.55126,4.70133,5.11304,0.86928,9.28908,14.1721,14.6201,20.0636,73.172,9.6599,9.34858,3.32255,2.56301,11.1003,0.051694,28.7406,0.84824,26.5435,0.686842,0.458417,0.0215669,2.91971,0.0206619,0.0430266,0.202578,2.49429,0.0224603,0.93232,1.87694,1.09774,0.129981,0.621828,0.000339063,6.00214,0.280997,0.981764,1.914,1.18518,0.00266373,0.00744283,3.68752,8.3739,0.342395,0.08632,3.06554,3.84333,1.54566,0.0249518,0.14393,0.164551,0.74535,4.8732,0.0195437,0.361571,1.05195,0.29592,1.1359,0.620491,0.900144,0.0286682,0,0.335454,0.419433,0.0751654,2.96399,0.502202,2.88375,0.958464,0.311099,1.68967,0.787642,0.690029,0.426486,1.53238,0.596863,0.535191,0.265559,0.12936,1.77336,2.59319,0.144001,0.419976,0.333872,0.0766226,0,0.12039,0.524549,0.0316569,0.995531,3.35161,0.172263,0.0507842,0.253843,0.0136456,0.0371285,1.08858,0.20668,0.0831048,3.93518,0.322441,0.293773,1.63685,4.9378,69.8283,4.31392,0.247365,0.422449,0.259138,0.140112,0.0291253,1.94267,0.991619,23.5501,0.0365401,0.325918,0.214899,1.15022,0.582003,0.0838807,0.0311698,0.0781548,0.111716,0,0.00637257,0.125066,0.853891,0.00365102,0.205799,0.95789,0.120412,0.0250387,0,1.10466,5.45447,1.28434,0.0450741,3.29391,0.548651,0,0,0,0,2.31362,0.624241,0.0196853,0.809159,6.17482,0.465797,0.121562,0.47119,0.680761,3.14936,6.45991,0.0118529,0.0128351,0.0508927,0.387851,0,3.58134,0.944503,7.28564,0.496601,0.332551,0.398984,0.459595,0
4,Z,0.0208671,0.203302,1.00036,0.858118,1.69493,0.239027,0.492531,8.66745,10.4331,0.0440877,0.31785,1.65831,0.871243,0.827313,0.0333547,6.90954,19.7908,33.4848,40.3018,4.01796,6.16043,17.6656,0.301018,1.33687,0.0776569,2.04471,0.707788,1.81629,1.72292,10.2583,40.7535,22.8334,53.2414,53.6874,21.6514,20.951,2.61174,0.530322,0.0299263,8.61495,3.9184,0.320325,0.0762845,0.447671,13.1449,2.9971,33.5981,31.6203,48.8606,4.41137,2.82106,15.3525,0.421618,0.0251598,0.271809,0.00672696,0.514272,2.7729,13.1111,3.51774,0.301447,1.25976,13.745,9.38385,13.2977,32.7607,7.08428,0.853303,0.30634,2.40629,0,0,3.75527,0.261095,34.1116,0.955296,2.84091,1.53991,1.51126,0.263215,2.99703,4.4696,4.61505,6.27792,22.9419,3.12851,2.78139,1.01828,0.75312,3.29601,0.0274723,9.43455,0.301098,8.2172,0.200347,0.16968,0.0114615,0.987702,0.0109806,0.00265073,0.0598061,0.815144,0.0119363,0.328416,0.614594,0.35859,0.054458,0.169323,6.97743e-05,1.85481,0.100479,0.239138,0.640541,0.310049,0.00141562,0.00395543,1.14806,2.64111,0.100438,0.0279544,0.986466,1.23793,0.514912,0.0132604,0.056228,0.0478494,0.229019,1.54432,0.00521543,0.102008,0.341502,0.131316,0.262195,0.156977,0.28124,0.0117566,0,0.125397,0.0976233,0.014494,0.929348,0.151734,0.884631,0.26224,0.109724,0.561716,0.298148,0.166347,0.144406,0.537101,0.277858,0.229082,0.0724721,0.0270033,0.550777,0.737307,0.05186,0.167076,0.0917209,0.0215284,0,0.0226207,0.173453,0.0168238,0.333694,1.0509,0.0622604,0.0269888,0.0570072,0.00725185,0.0197316,0.369315,0.109838,0.0441653,1.14287,0.0696944,0.115212,0.495186,1.4976,21.6835,1.5574,0.0810716,0.125053,0.0621768,0.0420428,0.0154784,0.577452,0.297188,7.44948,0.0105074,0.106431,0.0655257,0.388733,0.181276,0.0445777,0.0165649,0.0216395,0.0221937,0,0.00338665,0.0348157,0.25909,0.0019403,0.0411358,0.28923,0.0480796,0.0133066,0,0.318182,1.75926,0.456221,0.0239542,1.01411,0.218918,0,0,0,0,0.651718,0.21858,0.0104616,0.296293,2.24105,0.117822,0.045813,0.128885,0.254607,1.01769,2.11412,0.0062991,0.00386046,0.0227973,0.103547,0,1.18829,0.221392,2.40261,0.152353,0.0826322,0.134006,0.142143,0
5,M,0.530592,10.6006,21.4268,30.1902,80.3411,9.56694,76.5173,655.174,689.865,5.05871,17.4442,85.7562,68.479,85.1568,9.22456,577.732,1876.07,2647.45,2503.3,183.087,331.085,723.187,21.5207,44.6793,1.5748,151.268,35.4228,125.84,68.524,578.214,2685.3,2662.25,3919.13,3563.93,1590.93,1209.4,156.68,28.7974,1.77875,290.462,133.086,13.5362,5.39092,40.564,522.429,153.864,2013.51,2734.36,3751.5,650.097,393.785,1274.45,76.3479,3.07772,31.24,1.40244,8.90969,83.5107,398.838,156.919,20.5005,78.0042,951.877,967.792,1061.88,1601.05,828.771,115.507,19.3449,278.07,0,0,491.213,47.5585,958.688,32.2908,98.8,86.815,132.011,17.7638,183.108,482.747,297.955,484.76,1108.15,219.529,344.283,144.786,26.8871,127.472,1.47858,467.512,12.1974,319.005,10.2751,13.5964,1.47156,68.778,4.84593,0.356585,5.5597,22.611,0.21418,11.785,25.7561,13.0686,8.00141,29.3444,0.0149679,492.814,18.4785,19.0931,18.4889,9.82252,0.20811,0.486936,28.5528,61.8841,11.5473,7.96051,66.1736,44.0728,17.1291,1.01939,4.0935,16.3966,5.52101,29.7326,4.77388,6.38157,19.4153,19.596,29.0425,16.8546,56.8622,6.77081,0,41.4052,4.14854,3.39069,99.2665,7.5802,58.765,46.0254,18.3132,38.8502,11.1315,15.1119,3.43952,9.90267,35.193,2.85598,1.31855,7.86138,31.7625,35.4848,6.20258,26.4586,16.0685,3.701,0,1.74794,23.5492,0.411698,15.1804,79.4477,8.27568,1.57141,3.40694,1.40635,0.765303,27.7718,3.69917,0.902233,72.1398,9.11074,18.6581,37.8478,191.579,647.916,25.1654,5.28951,9.38566,8.49703,10.5287,3.05981,26.7311,49.3946,219.13,1.51482,8.21668,7.71055,58.0697,22.902,3.90403,1.11655,0.549458,1.89552,0,0.21842,1.66867,19.5043,0.901238,1.97153,20.3066,5.38799,1.6248,0,19.14,54.8984,27.0493,1.00611,56.3183,9.95435,0,0,0,0,30.7252,27.0111,0.963024,17.4346,96.1335,12.3973,1.34751,5.69962,13.4809,46.1643,105.068,0.172608,0.285524,0.749318,7.96703,0,77.2952,13.2005,69.6713,6.65082,3.99234,4.49346,9.95398,3057.9
5,Y,0.0353387,0.642866,2.80327,2.69529,5.35788,0.831158,1.72435,28.2214,33.8246,0.146903,1.02385,5.91627,2.79119,2.81821,0.100588,21.9798,61.7299,106.451,125.793,13.7471,18.6177,54.2604,1.02067,3.85889,0.258138,6.58503,2.38376,6.11986,5.30204,32.2719,131.147,72.8027,167.885,168.16,64.5361,65.2018,7.49143,1.78886,0.0506805,28.131,12.9278,0.942727,0.215447,1.17697,42.8527,9.51471,107.201,99.8782,156.909,13.9808,8.53115,48.0805,1.36758,0.0426084,0.738508,0.0113922,1.39287,8.68683,41.9176,10.7017,1.18845,3.62086,42.7402,30.3247,43.0219,108.259,21.8181,2.75375,1.05918,7.4818,0,0,11.5085,0.795002,109.708,3.47605,9.58266,4.62727,5.15669,0.877579,9.21993,14.1121,14.601,19.9898,72.9678,9.56398,9.45753,3.32935,2.58239,11.1761,0.0465246,28.5973,0.838509,26.605,0.694206,0.443086,0.0194102,2.91626,0.0185957,0.0451606,0.204098,2.44343,0.0202143,0.915084,1.84315,1.08833,0.124409,0.641168,0.000344746,5.99934,0.277231,1.02699,1.88428,1.21864,0.00239736,0.00669855,3.7237,8.3021,0.353674,0.0886968,3.04837,3.79606,1.53101,0.0224567,0.138456,0.166125,0.719923,4.86493,0.0202402,0.366293,1.03772,0.279376,1.1814,0.637641,0.896405,0.027286,0,0.32541,0.445368,0.0844718,2.9561,0.502189,2.91213,0.972993,0.297378,1.65711,0.766439,0.738402,0.425089,1.49421,0.554294,0.500904,0.260864,0.137335,1.77223,2.64252,0.144973,0.406021,0.336632,0.0781539,0,0.130485,0.541693,0.0284912,0.974867,3.34741,0.172347,0.0457057,0.254204,0.0122811,0.0334157,1.05936,0.186012,0.0747943,3.99108,0.339812,0.279445,1.62622,4.96164,69.7543,4.29082,0.245429,0.421886,0.267551,0.144028,0.0262128,1.96056,1.00086,23.4037,0.0328861,0.327105,0.218093,1.15678,0.591564,0.0754926,0.0280528,0.0768074,0.116699,0,0.00573531,0.123063,0.853761,0.00328592,0.216225,0.953405,0.115499,0.0225349,0,1.14117,5.41052,1.27691,0.0405667,3.29962,0.524852,0,0,0,0,2.30824,0.626089,0.0177168,0.792074,6.02731,0.482492,0.115674,0.477486,0.664802,3.11418,6.39539,0.0106676,0.0125603,0.0458034,0.396531,0,3.56028,0.975101,7.20034,0.490261,0.340087,0.384846,0.459633,0
5,Z,0.0208671,0.203302,1.00036,0.858118,1.69493,0.239027,0.492531,8.66745,10.4331,0.0440877,0.31785,1.65831,0.871243,0.827313,0.0333547,6.90954,19.7908,33.4848,40.3018,4.01796,6.16043,17.6656,0.301018,1.33687,0.0776569,2.04471,0.707788,1.81629,1.72292,10.2583,40.7535,22.8334,53.2414,53.6874,21.6514,20.951,2.61174,0.530322,0.0299263,8.61495,3.9184,0.320325,0.0762845,0.447671,13.1449,2.9971,33.5981,31.6203,48.8606,4.41137,2.82106,15.3525,0.421618,0.0251598,0.271809,0.00672696,0.514272,2.7729,13.1111,3.51774,0.301447,1.25976,13.745,9.38385,13.2977,32.7607,7.08428,0.853303,0.30634,2.40629,0,0,3.75527,0.261095,34.1116,0.955296,2.84091,1.53991,1.51126,0.263215,2.99703,4.4696,4.61505,6.27792,22.9419,3.12851,2.78139,1.01828,0.75312,3.29601,0.0274723,9.43455,0.301098,8.2172,0.200347,0.16968,0.0114615,0.987702,0.0109806,0.00265073,0.0598061,0.815144,0.0119363,0.328416,0.614594,0.35859,0.054458,0.169323,6.97743e-05,1.85481,0.100479,0.239138,0.640541,0.310049,0.00141562,0.00395543,1.14806,2.64111,0.100438,0.0279544,0.986466,1.23793,0.514912,0.0132604,0.056228,0.0478494,0.229019,1.54432,0.00521543,0.102008,0.341502,0.131316,0.262195,0.156977,0.28124,0.0117566,0,0.125397,0.0976233,0.014494,0.929348,0.151734,0.884631,0.26224,0.109724,0.561716,0.298148,0.166347,0.144406,0.537101,0.277858,0.229082,0.0724721,0.0270033,0.550777,0.737307,0.05186,0.167076,0.0917209,0.0215284,0,0.0226207,0.173453,0.0168238,0.333694,1.0509,0.0622604,0.0269888,0.0570072,0.00725185,0.0197316,0.369315,0.109838,0.0441653,1.14287,0.0696944,0.115212,0.495186,1.4976,21.6835,1.5574,0.0810716,0.125053,0.0621768,0.0420428,0.0154784,0.577452,0.297188,7.44948,0.0105074,0.106431,0.0655257,0.388733,0.181276,0.0445777,0.0165649,0.0216395,0.0221937,0,0.00338665,0.0348157,0.25909,0.0019403,0.0411358,0.28923,0.0480796,0.0133066,0,0.318182,1.75926,0.456221,0.0239542,1.01411,0.218918,0,0,0,0,0.651718,0.21858,0.0104616,0.296293,2.24105,0.117822,0.045813,0.128885,0.254607,1.01769,2.11412,0.0062991,0.00386046,0.0227973,0.103547,0,1.18829,0.221392,2.40261,0.152353,0.0826322,0.134006,0.142143,0
6,M,0.477533,10.4406,20.1841,28.9712,76.807,9.51024,72.4655,653.557,691.079,6.35284,15.6998,82.5806,67.0311,85.6411,8.3021,569.459,1861.27,2629.31,2486.07,182.779,323.177,717.468,22.9686,42.9114,1.41732,148.741,39.0805,124.956,70.6716,568.992,2654.37,2659.73,3921.42,3544.14,1593.84,1205.46,151.812,28.6177,1.60088,292.016,133.277,12.1826,6.65183,39.2076,517.886,149.278,1985.86,2747.12,3739.05,651.687,398.506,1262.2,77.7131,2.76995,32.616,1.2622,9.81872,84.1597,403.954,157.427,22.0505,78.3038,969.19,975.413,1049.29,1602.94,834.093,115.657,20.1104,287.163,0,0,486.192,50.0027,973.519,31.7618,101.52,87.1335,133.21,18.6874,182.797,477.673,298.76,486.684,1114.34,213.776,348.555,146.508,25.0984,125.525,1.33072,479.261,10.9777,324.005,11.9476,14.0368,1.32441,67.3002,4.36134,0.320927,5.00373,26.6499,0.192762,10.6065,25.8805,12.6617,8.10127,29.11,0.0134711,503.833,17.5306,17.1838,18.44,9.74026,0.187299,0.438242,26.5976,64.6957,12.1926,8.06446,67.6563,42.3656,16.3162,0.917453,3.68415,14.757,5.86891,26.7594,4.29649,5.74341,17.4738,19.4364,28.8382,18.7691,57.476,6.09373,0,38.1647,4.63369,3.05162,103.74,7.72218,56.4885,46.8228,17.3819,43.0651,10.0183,13.6007,3.09557,9.8124,34.3737,2.57038,1.18669,7.07524,32.1863,32.8363,6.48233,24.7128,16.2617,3.3309,0,1.57315,23.8942,0.370528,15.4624,83.203,8.34811,1.41427,3.06624,1.26571,0.688773,29.4946,4.22925,0.81201,70.3258,9.99966,18.5922,35.8631,191.321,660.524,28.9489,4.76056,9.34709,8.54732,9.47579,2.75383,25.858,47.1551,219.717,1.36334,8.29501,7.83949,56.7627,24.2118,3.51363,1.00489,0.494512,1.70597,0,0.196578,1.5018,17.5539,0.811114,3.57438,22.7759,6.64919,1.46232,0,19.926,51.2086,26.1444,1.8055,56.9865,9.85892,0,0,0,0,31.2526,26.11,0.866722,16.5912,97.3202,12.0576,1.21276,6.02966,13.0328,52.3479,103.561,0.155347,0.256971,0.674387,8.07033,0,76.7657,12.7805,71.7041,6.88574,3.5931,4.94412,9.85858,2752.11
6,Y,0.0318048,0.638491,2.73202,2.68905,5.34227,0.824086,1.73291,28.2303,33.8392,0.150875,1.01498,5.90981,2.77922,2.83525,0.10035,21.8929,61.3877,106.24,125.107,13.8254,18.4668,53.98,1.03679,3.78171,0.250322,6.60772,2.42369,6.11626,5.26872,32.09,130.924,72.6194,167.506,167.429,63.9444,64.8795,7.3578,1.7757,0.0456125,28.1732,12.9827,0.924959,0.215698,1.13832,42.9473,9.46868,106.911,99.7727,156.881,13.9697,8.47799,47.8909,1.3686,0.0383475,0.726277,0.010253,1.36458,8.65295,41.895,10.6935,1.22302,3.56632,42.6343,30.3506,42.9262,108.688,21.7412,2.75602,1.05608,7.48778,0,0,11.4217,0.795347,109.671,3.47986,9.6361,4.55269,5.19224,0.888664,9.14979,14.0356,14.5541,19.9326,72.8082,9.44541,9.57062,3.34042,2.58356,11.2276,0.0418721,28.5349,0.821798,26.6981,0.713953,0.43034,0.0174692,2.90672,0.0167362,0.0463203,0.20321,2.43748,0.0181929,0.891497,1.81372,1.07655,0.119492,0.657861,0.000345806,6.00474,0.272581,1.05233,1.85731,1.23998,0.00215762,0.0060287,3.72437,8.2612,0.366398,0.0907891,3.02741,3.7397,1.51072,0.020211,0.132619,0.165721,0.700793,4.80144,0.0206116,0.366206,1.01653,0.264388,1.22095,0.662306,0.893989,0.0259006,0,0.314574,0.477023,0.0910886,2.96508,0.508055,2.92089,0.988474,0.284143,1.64218,0.741314,0.772031,0.419206,1.4591,0.515494,0.467982,0.254054,0.142371,1.772,2.64767,0.146554,0.391598,0.339553,0.0785918,0,0.137089,0.558118,0.0256421,0.95614,3.361,0.172576,0.0411352,0.251767,0.011053,0.0300741,1.03985,0.167411,0.0673149,4.03376,0.360359,0.266356,1.61122,5.00421,69.7251,4.26815,0.241315,0.421204,0.276208,0.145397,0.0235915,1.9691,1.00329,23.2294,0.0295975,0.328502,0.22208,1.16747,0.60411,0.0679434,0.0252475,0.0748694,0.119438,0,0.00516178,0.120147,0.844768,0.00295733,0.253265,0.962497,0.112785,0.0202814,0,1.17681,5.33435,1.26454,0.03651,3.29898,0.50319,0,0,0,0,2.3076,0.625558,0.0159451,0.774701,5.90309,0.495645,0.109719,0.486437,0.647453,3.10811,6.33764,0.00960082,0.0122992,0.0412231,0.404939,0,3.55475,1.00155,7.1407,0.486235,0.342385,0.372962,0.459208,0
